reaction_id	category	confidence	ec	orig_status	residual_before	balanced_before	residual_after	balanced_after	patch	equation_before	equation_after	stoichiometry_before	stoichiometry_after
rxn30614	proton_water	deterministic	null	MI:H:1/O:2|CI:-3	H:+1,O:+2,charge:-3	False		True	2 H2O -> reactants; 3 H+ -> products	(1) ATP <=> (2) Phosphate + (1) AMP	(1) ATP + (2) H2O <=> (2) Phosphate + (1) AMP + (3) H+	"-1:cpd00002:0:""ATP"";2:cpd00009:0:""Phosphate"";1:cpd00018:0:""AMP"""	"-1:cpd00002:0:""ATP"";2:cpd00009:0:""Phosphate"";1:cpd00018:0:""AMP"";-2:cpd00001:0:""H2O"";3:cpd00067:0:""H+"""
rxn30622	proton_water	deterministic	null	MI:H:4/O:1|CI:2	H:+4,O:+1,charge:+2	False		True	1 H2O -> reactants; 2 H+ -> reactants	(1) 3-Ureidopropanoate <=> (1) CO2 + (1) NH3 + (1) beta-Alanine	(1) 3-Ureidopropanoate + (1) H2O + (2) H+ <=> (1) CO2 + (1) NH3 + (1) beta-Alanine	"-1:cpd01720:0:""3-Ureidopropanoate"";1:cpd00011:0:""CO2"";1:cpd00013:0:""NH3"";1:cpd00085:0:""beta-Alanine"""	"-1:cpd01720:0:""3-Ureidopropanoate"";1:cpd00011:0:""CO2"";1:cpd00013:0:""NH3"";1:cpd00085:0:""beta-Alanine"";-1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn30624	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) ApppA <=> (1) ADP + (1) AMP	(1) ApppA + (1) H2O <=> (1) ADP + (1) AMP + (1) H+	"-1:cpd03705:0:""ApppA"";1:cpd00008:0:""ADP"";1:cpd00018:0:""AMP"""	"-1:cpd03705:0:""ApppA"";1:cpd00008:0:""ADP"";1:cpd00018:0:""AMP"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30625	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) H2CO3 <=> (1) CO2	(1) H2CO3 + (1) H+ <=> (1) CO2 + (1) H2O	"-1:cpd00242:0:""H2CO3"";1:cpd00011:0:""CO2"""	"-1:cpd00242:0:""H2CO3"";1:cpd00011:0:""CO2"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30626	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) Pretyrosine <=> (1) CO2 + (1) L-Phenylalanine	(1) Pretyrosine + (1) H+ <=> (1) CO2 + (1) L-Phenylalanine + (1) H2O	"-1:cpd00616:0:""Pretyrosine"";1:cpd00011:0:""CO2"";1:cpd00066:0:""L-Phenylalanine"""	"-1:cpd00616:0:""Pretyrosine"";1:cpd00011:0:""CO2"";1:cpd00066:0:""L-Phenylalanine"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30630	proton_water	deterministic	null	MI:H:4/O:1|CI:2	H:+4,O:+1,charge:+2	False		True	1 H2O -> reactants; 2 H+ -> reactants	(1) Citrulline <=> (1) CO2 + (1) NH3 + (1) Ornithine	(1) Citrulline + (1) H2O + (2) H+ <=> (1) CO2 + (1) NH3 + (1) Ornithine	"-1:cpd00274:0:""Citrulline"";1:cpd00011:0:""CO2"";1:cpd00013:0:""NH3"";1:cpd00064:0:""Ornithine"""	"-1:cpd00274:0:""Citrulline"";1:cpd00011:0:""CO2"";1:cpd00013:0:""NH3"";1:cpd00064:0:""Ornithine"";-1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn30631	proton_water	deterministic	2.3.3.1	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Acetyl-CoA + (1) Oxaloacetate <=> (1) CoA + (1) Citrate	(1) Acetyl-CoA + (1) Oxaloacetate + (1) H2O <=> (1) CoA + (1) Citrate + (1) H+	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00032:0:""Oxaloacetate"";1:cpd00010:0:""CoA"";1:cpd00137:0:""Citrate"""	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00032:0:""Oxaloacetate"";1:cpd00010:0:""CoA"";1:cpd00137:0:""Citrate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30636	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) Deoxycytidine <=> (1) NH3 + (1) Deoxyuridine	(1) Deoxycytidine + (1) H2O + (1) H+ <=> (1) NH3 + (1) Deoxyuridine	"-1:cpd00654:0:""Deoxycytidine"";1:cpd00013:0:""NH3"";1:cpd00412:0:""Deoxyuridine"""	"-1:cpd00654:0:""Deoxycytidine"";1:cpd00013:0:""NH3"";1:cpd00412:0:""Deoxyuridine"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30637	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) Cytidine <=> (1) NH3 + (1) Uridine	(1) Cytidine + (1) H2O + (1) H+ <=> (1) NH3 + (1) Uridine	"-1:cpd00367:0:""Cytidine"";1:cpd00013:0:""NH3"";1:cpd00249:0:""Uridine"""	"-1:cpd00367:0:""Cytidine"";1:cpd00013:0:""NH3"";1:cpd00249:0:""Uridine"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30650	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) dCTP <=> (1) NH3 + (1) dUTP	(1) dCTP + (1) H2O + (1) H+ <=> (1) NH3 + (1) dUTP	"-1:cpd00356:0:""dCTP"";1:cpd00013:0:""NH3"";1:cpd00358:0:""dUTP"""	"-1:cpd00356:0:""dCTP"";1:cpd00013:0:""NH3"";1:cpd00358:0:""dUTP"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30651	proton_water	deterministic	null	MI:H:2/O:1|CI:-1	H:+2,O:+1	False		True	1 H2O -> reactants	(1) D-Cysteine <=> (1) NH3 + (1) Pyruvate + (1) H2S	(1) D-Cysteine + (1) H2O <=> (1) NH3 + (1) Pyruvate + (1) H2S	"-1:cpd00587:0:""D-Cysteine"";1:cpd00013:0:""NH3"";1:cpd00020:0:""Pyruvate"";1:cpd00239:0:""H2S"""	"-1:cpd00587:0:""D-Cysteine"";1:cpd00013:0:""NH3"";1:cpd00020:0:""Pyruvate"";1:cpd00239:0:""H2S"";-1:cpd00001:0:""H2O"""
rxn30653	proton_water	deterministic	null	MI:H:-5/O:-2|CI:-1	H:-5,O:-2,charge:-1	False		True	2 H2O -> products; 1 H+ -> products	(1) Pyruvate + (1) L-Aspartate4-semialdehyde <=> (1) Dihydrodipicolinate	(1) Pyruvate + (1) L-Aspartate4-semialdehyde <=> (1) Dihydrodipicolinate + (2) H2O + (1) H+	"-1:cpd00020:0:""Pyruvate"";-1:cpd00346:0:""L-Aspartate4-semialdehyde"";1:cpd02120:0:""Dihydrodipicolinate"""	"-1:cpd00020:0:""Pyruvate"";-1:cpd00346:0:""L-Aspartate4-semialdehyde"";1:cpd02120:0:""Dihydrodipicolinate"";2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30655	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) S-Dihydroorotate <=> (1) N-Carbamoyl-L-aspartate	(1) S-Dihydroorotate + (1) H2O <=> (1) N-Carbamoyl-L-aspartate + (1) H+	"-1:cpd00282:0:""S-Dihydroorotate"";1:cpd00343:0:""N-Carbamoyl-L-aspartate"""	"-1:cpd00282:0:""S-Dihydroorotate"";1:cpd00343:0:""N-Carbamoyl-L-aspartate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30656	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Hydrouracil <=> (1) 3-Ureidopropanoate	(1) Hydrouracil + (1) H2O <=> (1) 3-Ureidopropanoate + (1) H+	"-1:cpd00337:0:""Hydrouracil"";1:cpd01720:0:""3-Ureidopropanoate"""	"-1:cpd00337:0:""Hydrouracil"";1:cpd01720:0:""3-Ureidopropanoate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30663	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) dUTP <=> (1) PPi + (1) dUMP	(1) dUTP + (1) H2O <=> (1) PPi + (1) dUMP + (2) H+	"-1:cpd00358:0:""dUTP"";1:cpd00012:0:""PPi"";1:cpd00299:0:""dUMP"""	"-1:cpd00358:0:""dUTP"";1:cpd00012:0:""PPi"";1:cpd00299:0:""dUMP"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30664	proton_water	deterministic	null	MI:H:-4/O:-2|CI:1	H:-4,O:-2	False		True	2 H2O -> products	(1) O2 + (1) L-Ascorbate + (1) 1-Aminocyclopropane-1-carboxylate <=> (1) CO2 + (1) HCN + (1) Dehydroascorbate + (1) Ethylene	(1) O2 + (1) L-Ascorbate + (1) 1-Aminocyclopropane-1-carboxylate <=> (1) CO2 + (1) HCN + (1) Dehydroascorbate + (1) Ethylene + (2) H2O	"-1:cpd00007:0:""O2"";-1:cpd00059:0:""L-Ascorbate"";-1:cpd00909:0:""1-Aminocyclopropane-1-carboxylate"";1:cpd00011:0:""CO2"";1:cpd00150:0:""HCN"";1:cpd00335:0:""Dehydroascorbate"";1:cpd03956:0:""Ethylene"""	"-1:cpd00007:0:""O2"";-1:cpd00059:0:""L-Ascorbate"";-1:cpd00909:0:""1-Aminocyclopropane-1-carboxylate"";1:cpd00011:0:""CO2"";1:cpd00150:0:""HCN"";1:cpd00335:0:""Dehydroascorbate"";1:cpd03956:0:""Ethylene"";2:cpd00001:0:""H2O"""
rxn30668	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) Formaldehyde <=> (1) NADH + (1) Formate	(1) NAD + (1) Formaldehyde + (1) H2O <=> (1) NADH + (1) Formate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd00055:0:""Formaldehyde"";1:cpd00004:0:""NADH"";1:cpd00047:0:""Formate"""	"-1:cpd00003:0:""NAD"";-1:cpd00055:0:""Formaldehyde"";1:cpd00004:0:""NADH"";1:cpd00047:0:""Formate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30670	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) 10-Formyltetrahydrofolate <=> (1) Formate + (1) Tetrahydrofolate	(1) 10-Formyltetrahydrofolate + (1) H2O <=> (1) Formate + (1) Tetrahydrofolate + (1) H+	"-1:cpd00201:0:""10-Formyltetrahydrofolate"";1:cpd00047:0:""Formate"";1:cpd00087:0:""Tetrahydrofolate"""	"-1:cpd00201:0:""10-Formyltetrahydrofolate"";1:cpd00047:0:""Formate"";1:cpd00087:0:""Tetrahydrofolate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30672	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Fumarylacetoacetate <=> (1) Fumarate + (1) Acetoacetate	(1) Fumarylacetoacetate + (1) H2O <=> (1) Fumarate + (1) Acetoacetate + (1) H+	"-1:cpd00780:0:""Fumarylacetoacetate"";1:cpd00106:0:""Fumarate"";1:cpd00142:0:""Acetoacetate"""	"-1:cpd00780:0:""Fumarylacetoacetate"";1:cpd00106:0:""Fumarate"";1:cpd00142:0:""Acetoacetate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30678	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NAD + (1) L-Glutamate <=> (1) NADH + (1) NH3 + (1) 2-Oxoglutarate	(1) NAD + (1) L-Glutamate + (1) H2O <=> (1) NADH + (1) NH3 + (1) 2-Oxoglutarate + (1) H+	"-1:cpd00003:0:""NAD"";-1:cpd00023:0:""L-Glutamate"";1:cpd00004:0:""NADH"";1:cpd00013:0:""NH3"";1:cpd00024:0:""2-Oxoglutarate"""	"-1:cpd00003:0:""NAD"";-1:cpd00023:0:""L-Glutamate"";1:cpd00004:0:""NADH"";1:cpd00013:0:""NH3"";1:cpd00024:0:""2-Oxoglutarate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30679	proton_water	deterministic	1.4.1.3|1.4.1.4	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NADP + (1) L-Glutamate <=> (1) NADPH + (1) NH3 + (1) 2-Oxoglutarate	(1) NADP + (1) L-Glutamate + (1) H2O <=> (1) NADPH + (1) NH3 + (1) 2-Oxoglutarate + (1) H+	"-1:cpd00006:0:""NADP"";-1:cpd00023:0:""L-Glutamate"";1:cpd00005:0:""NADPH"";1:cpd00013:0:""NH3"";1:cpd00024:0:""2-Oxoglutarate"""	"-1:cpd00006:0:""NADP"";-1:cpd00023:0:""L-Glutamate"";1:cpd00005:0:""NADPH"";1:cpd00013:0:""NH3"";1:cpd00024:0:""2-Oxoglutarate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30681	proton_water	deterministic	null	MI:H:-2/O:-2	H:-2,O:-2,charge:+2	False		True	2 H2O -> products; 2 H+ -> reactants	(1) H2O2 + (2) GSH <=> (1) Oxidized glutathione	(1) H2O2 + (2) GSH + (2) H+ <=> (1) Oxidized glutathione + (2) H2O	"-1:cpd00025:0:""H2O2"";-2:cpd00042:0:""GSH"";1:cpd00111:0:""Oxidized glutathione"""	"-1:cpd00025:0:""H2O2"";-2:cpd00042:0:""GSH"";1:cpd00111:0:""Oxidized glutathione"";2:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn30685	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) Glycolaldehyde <=> (1) NADH + (1) Glycolate	(1) NAD + (1) Glycolaldehyde + (1) H2O <=> (1) NADH + (1) Glycolate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd00229:0:""Glycolaldehyde"";1:cpd00004:0:""NADH"";1:cpd00139:0:""Glycolate"""	"-1:cpd00003:0:""NAD"";-1:cpd00229:0:""Glycolaldehyde"";1:cpd00004:0:""NADH"";1:cpd00139:0:""Glycolate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30687	proton_water	deterministic	null	MI:O:1|CI:-1	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) (R)-S-Lactoylglutathione <=> (1) GSH + (1) D-Lactate	(1) (R)-S-Lactoylglutathione + (1) H2O <=> (1) GSH + (1) D-Lactate + (2) H+	"-1:cpd02182:0:""(R)-S-Lactoylglutathione"";1:cpd00042:0:""GSH"";1:cpd00221:0:""D-Lactate"""	"-1:cpd02182:0:""(R)-S-Lactoylglutathione"";1:cpd00042:0:""GSH"";1:cpd00221:0:""D-Lactate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30688	proton_water	deterministic	null	MI:H:-1/O:1|CI:-3	H:-1,O:+1,charge:-3	False		True	1 H2O -> reactants; 3 H+ -> products	(1) ATP + (1) L-Glutamine + (1) XMP <=> (1) PPi + (1) AMP + (1) L-Glutamate + (1) GMP	(1) ATP + (1) L-Glutamine + (1) XMP + (1) H2O <=> (1) PPi + (1) AMP + (1) L-Glutamate + (1) GMP + (3) H+	"-1:cpd00002:0:""ATP"";-1:cpd00053:0:""L-Glutamine"";-1:cpd00497:0:""XMP"";1:cpd00012:0:""PPi"";1:cpd00018:0:""AMP"";1:cpd00023:0:""L-Glutamate"";1:cpd00126:0:""GMP"""	"-1:cpd00002:0:""ATP"";-1:cpd00053:0:""L-Glutamine"";-1:cpd00497:0:""XMP"";1:cpd00012:0:""PPi"";1:cpd00018:0:""AMP"";1:cpd00023:0:""L-Glutamate"";1:cpd00126:0:""GMP"";-1:cpd00001:0:""H2O"";3:cpd00067:0:""H+"""
rxn30690	proton_water	deterministic	null	MI:H:1/O:1|CI:-2	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) GTP <=> (1) Formate + (1) 7,8-Dihydroneopterin 3'-triphosphate	(1) GTP + (1) H2O <=> (1) Formate + (1) 7,8-Dihydroneopterin 3'-triphosphate + (1) H+	"-1:cpd00038:0:""GTP"";1:cpd00047:0:""Formate"";1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"""	"-1:cpd00038:0:""GTP"";1:cpd00047:0:""Formate"";1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30691	proton_water	deterministic	null	MI:H:3/O:3|CI:-3	H:+3,O:+3,charge:-3	False		True	3 H2O -> reactants; 3 H+ -> products	(1) GTP <=> (1) PPi + (1) Formate + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone	(1) GTP + (3) H2O <=> (1) PPi + (1) Formate + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone + (3) H+	"-1:cpd00038:0:""GTP"";1:cpd00012:0:""PPi"";1:cpd00047:0:""Formate"";1:cpd00957:0:""2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone"""	"-1:cpd00038:0:""GTP"";1:cpd00012:0:""PPi"";1:cpd00047:0:""Formate"";1:cpd00957:0:""2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone"";-3:cpd00001:0:""H2O"";3:cpd00067:0:""H+"""
rxn30692	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) Guanine <=> (1) NH3 + (1) XAN	(1) Guanine + (1) H2O + (1) H+ <=> (1) NH3 + (1) XAN	"-1:cpd00207:0:""Guanine"";1:cpd00013:0:""NH3"";1:cpd00309:0:""XAN"""	"-1:cpd00207:0:""Guanine"";1:cpd00013:0:""NH3"";1:cpd00309:0:""XAN"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30693	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) Guanosine <=> (1) NH3 + (1) Xanthosine	(1) Guanosine + (1) H2O + (1) H+ <=> (1) NH3 + (1) Xanthosine	"-1:cpd00311:0:""Guanosine"";1:cpd00013:0:""NH3"";1:cpd01217:0:""Xanthosine"""	"-1:cpd00311:0:""Guanosine"";1:cpd00013:0:""NH3"";1:cpd01217:0:""Xanthosine"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30694	proton_water	deterministic	null	MI:O:1|CI:-1	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) 7,8-Dihydroneopterin 3'-triphosphate <=> (1) PPi + (1) Dihydroneopterin phosphate	(1) 7,8-Dihydroneopterin 3'-triphosphate + (1) H2O <=> (1) PPi + (1) Dihydroneopterin phosphate + (2) H+	"-1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"";1:cpd00012:0:""PPi"";1:cpd03521:0:""Dihydroneopterin phosphate"""	"-1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"";1:cpd00012:0:""PPi"";1:cpd03521:0:""Dihydroneopterin phosphate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30695	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Heme + (1) Farnesyldiphosphate <=> (1) PPi + (1) hemeO	(1) Heme + (1) Farnesyldiphosphate + (1) H2O <=> (1) PPi + (1) hemeO + (1) H+	"-1:cpd00028:0:""Heme"";-1:cpd00350:0:""Farnesyldiphosphate"";1:cpd00012:0:""PPi"";1:cpd11313:0:""hemeO"""	"-1:cpd00028:0:""Heme"";-1:cpd00350:0:""Farnesyldiphosphate"";1:cpd00012:0:""PPi"";1:cpd11313:0:""hemeO"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30696	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) L-Histidinal <=> (1) NADH + (1) L-Histidine	(1) NAD + (1) L-Histidinal + (1) H2O <=> (1) NADH + (1) L-Histidine + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd01324:0:""L-Histidinal"";1:cpd00004:0:""NADH"";1:cpd00119:0:""L-Histidine"""	"-1:cpd00003:0:""NAD"";-1:cpd01324:0:""L-Histidinal"";1:cpd00004:0:""NADH"";1:cpd00119:0:""L-Histidine"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30699	proton_water	deterministic	null	MI:H:1/O:1|CI:-2	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Phosphoribosyl-ATP <=> (1) PPi + (1) Phosphoribosyl-AMP	(1) Phosphoribosyl-ATP + (1) H2O <=> (1) PPi + (1) Phosphoribosyl-AMP + (1) H+	"-1:cpd01775:0:""Phosphoribosyl-ATP"";1:cpd00012:0:""PPi"";1:cpd01777:0:""Phosphoribosyl-AMP"""	"-1:cpd01775:0:""Phosphoribosyl-ATP"";1:cpd00012:0:""PPi"";1:cpd01777:0:""Phosphoribosyl-AMP"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30701	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Acetyl-CoA + (1) Acetoacetyl-CoA <=> (1) CoA + (1) HMG-CoA	(1) Acetyl-CoA + (1) Acetoacetyl-CoA + (1) H2O <=> (1) CoA + (1) HMG-CoA + (1) H+	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00279:0:""Acetoacetyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00292:0:""HMG-CoA"""	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00279:0:""Acetoacetyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00292:0:""HMG-CoA"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30703	proton_water	deterministic	null	MI:H:3/O:2|CI:-1	H:+3,O:+2,charge:-1	False		True	2 H2O -> reactants; 1 H+ -> products	(1) NAD + (1) 3-Hydroxy-L-1-pyrroline-5-carboxylate <=> (1) NADH + (1) L-erythro-4-Hydroxyglutamate	(1) NAD + (1) 3-Hydroxy-L-1-pyrroline-5-carboxylate + (2) H2O <=> (1) NADH + (1) L-erythro-4-Hydroxyglutamate + (1) H+	"-1:cpd00003:0:""NAD"";-1:cpd02625:0:""3-Hydroxy-L-1-pyrroline-5-carboxylate"";1:cpd00004:0:""NADH"";1:cpd19042:0:""L-erythro-4-Hydroxyglutamate"""	"-1:cpd00003:0:""NAD"";-1:cpd02625:0:""3-Hydroxy-L-1-pyrroline-5-carboxylate"";1:cpd00004:0:""NADH"";1:cpd19042:0:""L-erythro-4-Hydroxyglutamate"";-2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30704	proton_water	deterministic	null	MI:H:1/O:-1|CI:3	H:+1,O:-1,charge:+3	False		True	1 H2O -> products; 3 H+ -> reactants	(2) NADH + (1) Malonyl-CoA + (1) strcoa <=> (2) NAD + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA	(2) NADH + (1) Malonyl-CoA + (1) strcoa + (3) H+ <=> (2) NAD + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA + (1) H2O	"-2:cpd00004:0:""NADH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00003:0:""NAD"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"""	"-2:cpd00004:0:""NADH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00003:0:""NAD"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"";1:cpd00001:0:""H2O"";-3:cpd00067:0:""H+"""
rxn30705	proton_water	deterministic	null	MI:H:1/O:-1|CI:3	H:+1,O:-1,charge:+3	False		True	1 H2O -> products; 3 H+ -> reactants	(2) NADPH + (1) Malonyl-CoA + (1) strcoa <=> (2) NADP + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA	(2) NADPH + (1) Malonyl-CoA + (1) strcoa + (3) H+ <=> (2) NADP + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA + (1) H2O	"-2:cpd00005:0:""NADPH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00006:0:""NADP"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"""	"-2:cpd00005:0:""NADPH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00006:0:""NADP"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"";1:cpd00001:0:""H2O"";-3:cpd00067:0:""H+"""
rxn30707	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) 1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate <=> (1) CO2 + (1) Indoleglycerol phosphate	(1) 1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate + (1) H+ <=> (1) CO2 + (1) Indoleglycerol phosphate + (1) H2O	"-1:cpd00956:0:""1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate"";1:cpd00011:0:""CO2"";1:cpd02210:0:""Indoleglycerol phosphate"""	"-1:cpd00956:0:""1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate"";1:cpd00011:0:""CO2"";1:cpd02210:0:""Indoleglycerol phosphate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30709	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NAD + (1) IMP <=> (1) NADH + (1) XMP	(1) NAD + (1) IMP + (1) H2O <=> (1) NADH + (1) XMP + (1) H+	"-1:cpd00003:0:""NAD"";-1:cpd00114:0:""IMP"";1:cpd00004:0:""NADH"";1:cpd00497:0:""XMP"""	"-1:cpd00003:0:""NAD"";-1:cpd00114:0:""IMP"";1:cpd00004:0:""NADH"";1:cpd00497:0:""XMP"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
